StreetAddress,MainAddress,X,Y
6260 EVENING RD,"ROME, NY  13440-7544",-75.473102,43.270502
38 PARTRIDGE HL,"HONEOYE FALLS, NY  14472-9701",-77.492067,42.971242
140 KING AVE,"YONKERS, NY  10704-3529",-73.871699,40.908854
13 BARKSDALE RD,"WHITE PLAINS, NY  10607-1001",-73.816737,41.044691
84 FOUR CORNERS RD,"WARWICK, NY  10990-3020",-74.31406,41.296701
905 LAFAYETTE ST,"OGDENSBURG, NY  13669-3460",-75.479979,44.695572
48 S LILBURN DR,"GARNERVILLE, NY  10923-1002",-74.004742,41.211628
52 DEURO DR,"NIAGARA FALLS, NY  14304-3038",-78.942529,43.090019
275 W HAZELTINE AVE,"KENMORE, NY  14217-2539",-78.880104,42.959558
6778 REEVES RD,"JORDAN, NY  13080-9716",-76.445847,43.099944
699 SIERRA VISTA LN,"VALLEY COTTAGE, NY  10989-2717",-73.932994,41.105549
143 LINDSEY AVE,"BUCHANAN, NY  10511-1611",-73.935771,41.259839
10 STURGES ST,"BINGHAMTON, NY  13901-2233",-75.900621,42.115456
540 TORRANCE AVE,"VESTAL, NY  13850-1335",-76.062366,42.076071
4 HARBOUR LN,"CANANDAIGUA, NY  14424-8959",-77.338586,42.747999
13 ROBIN HILL DR,"POUGHKEEPSIE, NY  12603-4305",-73.863708,41.652543
12 BEECH ACRES DR,"ROCK TAVERN, NY  12575-5523",-74.12979,41.471253
11 STAFFORDS XING,"SLINGERLANDS, NY  12159-9313",-73.844669,42.660085
213 BEARTOWN RD,"WEST CHAZY, NY  12992-2107",-73.583388,44.759251
7 DELAWARE AVE,"GLOVERSVILLE, NY  12078-1403",-74.337334,43.065332
8253 WHEATBERRY WAY,"CLAY, NY  13041-8985",-76.162364,43.170986
1070 VALERIE DR,"NISKAYUNA, NY  12309-1634",-73.839703,42.784856
9039 SAXTON DR,"WEST CHESTER, OH  45069-3639",-84.372745,39.321686
1106 CHEYENNE DR,"CINCINNATI, OH  45216-2206",-84.480033,39.185246
149 WOODCREST DR,"LOVELAND, OH  45140-7149",-84.303059,39.264712
319 W RUSSELL AVE,"W LAFAYETTE, OH  43845-1146",-81.755906,40.275117
4063 GOOSE LN,"GRANVILLE, OH  43023-9670",-82.572591,40.049061
1722 BENHAM DR,"LIMA, OH  45805-1334",-84.157285,40.75752
501 TEAL DR,"TOLEDO, OH  43615-5170",-83.679552,41.645236
2240 WILKINS RD,"ZANESVILLE, OH  43701-9333",-82.108618,39.908253
2942 SUNBRIDGE LN,"DUBLIN, OH  43017-2527",-83.095991,40.075049
1328 MERRIBROOK CT,"FAIRBORN, OH  45324-5817",-83.985847,39.829649
134 S HIGH ST,"KENTON, OH  43326-1930",-83.604687,40.646072
310 LIGHTBEAM DR,"CENTERVILLE, OH  45458-3630",-84.171763,39.609664
457 SINCLAIR AVE,"YORKVILLE, OH  43971-1058",-80.710266,40.154625
1401 BERWIN AVE,"KETTERING, OH  45429-4806",-84.140919,39.691559
8790 N CRESTVIEW CT,"PIQUA, OH  45356-9302",-84.266075,40.166191
3157 STARR AVE,"OREGON, OH  43616-2236",-83.472695,41.644517
3699 AFTONSHIRE DR,"BEAVERCREEK, OH  45430-1601",-84.075482,39.710105
5323 WILKERSON LN,"WAYNESVILLE, OH  45068-9559",-84.092643,39.525369
10 TANTARA CIR,"SPRINGBORO, OH  45066-9500",-84.207072,39.570505
1046 THOMAS RD,"WILLARD, OH  44890-9550",-82.752266,41.113636
57 W 5TH ST,"CHILLICOTHE, OH  45601-3227",-82.983305,39.330643
5801 STATE ROUTE 95,"MOUNT GILEAD, OH  43338-9527",-82.730741,40.504088
715 STANTON AVE,"TERRACE PARK, OH  45174-1249",-84.311254,39.156906
655 CENTERFIELD DR,"MAUMEE, OH  43537-2705",-83.647541,41.579372
5588 NIKE DR,"HILLIARD, OH  43026-9615",-83.155361,39.994731
4224 CHAPIN CT,"GROVE CITY, OH  43123-8743",-83.115076,39.88564
4038 CROSLEY AVE,"NORWOOD, OH  45212-2808",-84.468183,39.154342
7090 CLAYBECK DR,"HUBER HEIGHTS, OH  45424-2917",-84.127277,39.856484
1254 6TH ST UNIT C,"HEBRON, OH  43025-9449",-82.494684,39.965224
5 OAKWOOD LN,"SAINT MARYS, OH  45885-9504",-84.450178,40.509569
81 RUSSELL RD,"WHEELERSBURG, OH  45694-8303",-82.815115,38.775826
107 MARIEMONT DR N,"WESTERVILLE, OH  43081-2807",-82.9318,40.114917
203 STEVENS ST,"MOUNT VERNON, OH  43050-2915",-82.461555,40.395416
8643 CHATEAU DR,"PICKERINGTON, OH  43147-9072",-82.749809,39.914169
104 LAWRENCE AVE,"SWANTON, OH  43558-1334",-83.883694,41.588392
216 JOHNSON CIR,"DEFIANCE, OH  43512-1766",-84.348122,41.292618
1663 WOODSPRING DR,"POWELL, OH  43065-8811",-83.05984,40.119302
3725 LINCOLN AVE,"SHADYSIDE, OH  43947-1363",-80.744434,39.973659
500 CORRAL GATE CT,"GALLOWAY, OH  43119-9238",-83.151579,39.940537
8445 HEILMAN DR,"NEW CARLISLE, OH  45344-9638",-84.055626,39.943207
56 BELVEDERE DR,"BLOOMINGDALE, OH  43910-7738",-80.765721,40.357039
1609 C ST NE,"MIAMI, OK  74354-2739",-94.874328,36.892821
19800 SE 62ND ST,"NEWALLA, OK  74857-8840",-97.180499,35.402931
7522 E 22ND PL,"TULSA, OK  74129-2224",-95.892649,36.129955
16742 W HIGHWAY 66,"SAPULPA, OK  74066-9079",-96.176341,35.987516
113 SW 99TH ST,"OKLAHOMA CITY, OK  73139-8906",-97.514445,35.368659
1513 HEMPSTEAD CT,"NORMAN, OK  73071-3818",-97.418165,35.252551
223 N RANDALL AVE,"ELK CITY, OK  73644-4626",-99.417323,35.41197
812 VILLAGE DR,"ALTUS, OK  73521-4779",-99.310147,34.647413
813 W CHICKASAW ST,"MARLOW, OK  73055-3043",-97.96608,34.642002
203 N ANTHONY ST,"MUSKOGEE, OK  74403-4802",-95.332325,35.741267
213 EASTVIEW DR,"YUKON, OK  73099-3340",-97.717834,35.506607
1205 W OCALA ST,"BROKEN ARROW, OK  74011-8237",-95.809013,35.96919
2320 SINGLE TREE LN,"ENID, OK  73703-1651",-97.907089,36.425945
1702 W LOGAN AVE,"GUTHRIE, OK  73044-2225",-97.445648,35.883476
624 DEL HAVEN DR,"DEL CITY, OK  73115-2906",-97.438712,35.459087
1212 OKLAHOMA PL,"CLAREMORE, OK  74017-4425",-95.593737,36.319659
4819 E LAKEVIEW RD,"STILLWATER, OK  74075-9645",-96.99366,36.144749
1912 ALBERT DR,"MIDWEST CITY, OK  73130-6448",-97.357357,35.444906
10751 BURKETT RD,"NOBLE, OK  73068-9705",-97.387376,35.08749
521 NE 6TH ST,"PERKINS, OK  74059-2804",-97.026749,35.979244
415 W MONROE ST,"MANGUM, OK  73554-1824",-99.509969,34.881621
1217 MAPLE ST,"ALVA, OK  73717-2531",-98.677448,36.798662
1225 W 112TH DR S,"JENKS, OK  74037-2078",-95.985888,36.002509
1206 W WATTS ST,"EL RENO, OK  73036-3452",-97.96727,35.529835
1659 E 13TH ST,"OKMULGEE, OK  74447-6430",-95.945853,35.615494
3401 PATTERSON DR,"EDMOND, OK  73013-6368",-97.464917,35.622164
701 N CHOCTAW ST,"DEWEY, OK  74029-2507",-95.931795,36.798457
1007 LONDON DR,"ANADARKO, OK  73005-4617",-98.259375,35.066824
1333 REID ST,"SEMINOLE, OK  74868-2240",-96.687083,35.239022
2309 CHAPEL HILL CT,"BARTLESVILLE, OK  74006-7514",-95.952235,36.700998
12311 E 88TH CT N,"OWASSO, OK  74055-2042",-95.837897,36.281742
1317 NW MAPLE AVE,"LAWTON, OK  73507-5225",-98.411903,34.621002
6809 NW 31ST ST,"BETHANY, OK  73008-4005",-97.633222,35.502635
206 N 58TH ST,"DUNCAN, OK  73533-9767",-98.016602,34.505627
1904 OVERLAND TRL,"CHOCTAW, OK  73020-8020",-97.266967,35.489158
1229 WOLVERTON ST,"ARDMORE, OK  73401-5719",-97.137085,34.188302
1529 N ROOSEVELT ST,"GUYMON, OK  73942-3247",-101.483792,36.694185
1812 MOONEY DR,"DURANT, OK  74701-2021",-96.418323,34.010658
221 E 2ND ST,"STROUD, OK  74079-4226",-96.651564,35.748166
1700 E 176TH ST N,"SKIATOOK, OK  74070-3153",-95.966816,36.408713
12100 SW 89TH ST,"MUSTANG, OK  73064-3700",-97.740587,35.376269
405 S THOMPSON ST,"VINITA, OK  74301-4153",-95.160372,36.633856
109 N EDMOND ST,"SHATTUCK, OK  73858-8408",-99.870821,36.276478
85 SW 167TH AVE,"BEAVERTON, OR  97006-7988",-122.850736,45.519188
5625 SE PUEBLO ST,"HILLSBORO, OR  97123-8177",-122.92534,45.501215
3590 HICKORY AVE,"EUGENE, OR  97401-5305",-123.053338,44.066391
20947 S HARRIS RD,"OREGON CITY, OR  97045-9428",-122.434748,45.363171
3810 AQUARIUS BLVD,"NEWBERG, OR  97132-1514",-122.940364,45.308843
7912 HIGHWAY 39,"KLAMATH FALLS, OR  97603-9778",-121.698851,42.15382
210 NW CANTON ST,"JOHN DAY, OR  97845-1183",-118.955953,44.418125
18560 ECHO WAY,"GLADSTONE, OR  97027-1558",-122.59506,45.391332
3905 SE 1ST PL,"GRESHAM, OR  97080-1716",-122.39332,45.497069
650 SE RAMP ST,"ROSEBURG, OR  97470-3838",-123.326361,43.205957
3611 NW UPAS WAY,"REDMOND, OR  97756",-121.2023,44.2749
3225 FITZPATRICK RD,"TILLAMOOK, OR  97141-8264",-123.834012,45.432616
8222 NW 19TH ST,"TERREBONNE, OR  97760-9445",-121.188395,44.350864
1409 UMPQUA RD,"WOODBURN, OR  97071-2406",-122.866453,45.152593
1335 4TH AVE,"GOLD HILL, OR  97525-9002",-123.060672,42.434474
1221 SW MAPLE ST,"DALLAS, OR  97338-2132",-123.334477,44.916173
7193 SW 184TH PL,"ALOHA, OR  97007-5268",-122.865414,45.467775
101 VINCENT AVE,"CENTRAL POINT, OR  97502-1520",-122.926319,42.369197
1615 9TH CT APT 47,"HOOD RIVER, OR  97031-1993",-121.519058,45.697245
5977 W A ST,"WEST LINN, OR  97068-3013",-122.620631,45.369363
1565 SHAFF RD,"STAYTON, OR  97383-1051",-122.809534,44.810189
114 N 4TH ST,"NYSSA, OR  97913-3922",-116.997226,43.878275
61 TANGLEWOOD DR,"LAKE OSWEGO, OR  97035-1441",-122.707552,45.429581
2613 SE PELTON CT,"TROUTDALE, OR  97060-2471",-122.378196,45.52252
6662 SE MOLT ST,"MILWAUKIE, OR  97267-3224",-122.594704,45.412703
311 SE 15TH AVE,"MILTON FRWTR, OR  97862-1206",-118.374447,45.921782
1075 SE ASH ST,"DUNDEE, OR  97115-9780",-123.007382,45.272019
803 B AVE,"LA GRANDE, OR  97850-1955",-118.099019,45.31368
461 NE 3RD ST,"WILLAMINA, OR  97396-2702",-123.481765,45.081164
47947 MIDWAY RD,"ADAMS, OR  97810-3036",-118.622992,45.775998
42291 SE PORTER RD,"ESTACADA, OR  97023-7503",-122.228351,45.269098
9435 SW OCHOCO DR,"TUALATIN, OR  97062-8519",-122.775089,45.369755
94515 COPE LN,"LANGLOIS, OR  97450-9617",-124.439707,42.908536
21685 S HIGHWAY 99E,"CANBY, OR  97013-7507",-122.656359,45.292556
89080 KNIGHT RD,"VENETA, OR  97487-9417",-123.435875,44.073167
465 S HARNEY AVE,"BURNS, OR  97720-2338",-119.062696,43.581576
33902 RAILROAD AVE,"GATES, OR  97346-9519",-122.377636,44.753001
7620 SW FAIRWAY DR,"WILSONVILLE, OR  97070-8739",-122.754895,45.283282
1151 OLD FERRY RD,"SHADY COVE, OR  97539-9724",-122.806258,42.623751
1001 S 4TH ST,"COOS BAY, OR  97420-1411",-124.21642,43.357867
2320 LOMBARD ST,"NORTH BEND, OR  97459-1455",-124.24452,43.39556
36420 HIGHWAY 101 N,"NEHALEM, OR  97131-9716",-123.915458,45.718021
3616 SE ELM ST,"SOUTH BEACH, OR  97366-9821",-124.045603,44.611551
152 NW 25TH ST,"MCMINNVILLE, OR  97128-2006",-123.199106,45.226498
203 SHADYGROVE AVE,"PITTSBURGH, PA  15216-3025",-80.025853,40.420714
128 CARROLL ST,"ALIQUIPPA, PA  15001-3902",-80.255248,40.607786
15 S SEASONS DR,"DILLSBURG, PA  17019-9599",-76.99564,40.135654
99 REPUBLIC AVE,"INDIANOLA, PA  15051-9747",-79.863217,40.569535
35 WALL ST,"TRANSFER, PA  16154-2047",-80.433225,41.329037
1474 RUNVILLE RD,"BELLEFONTE, PA  16823-4243",-77.844169,40.972447
201 GREENWOOD AVE,"YEAGERTOWN, PA  17099-9635",-77.581127,40.63715
623 CLAYBROOKE DR,"ALTOONA, PA  16602-2809",-78.410976,40.473128
2325 DARLINGTON RD,"BEAVER FALLS, PA  15010-1356",-80.361978,40.768002
399 JAY LN,"MOUNTVILLE, PA  17554-1209",-76.415771,40.052682
819 LYLE DR,"HERMITAGE, PA  16148-1524",-80.473424,41.244517
751 EKASTOWN RD,"SARVER, PA  16055-9722",-79.779874,40.717587
812 SKYLINE DR,"ELLWOOD CITY, PA  16117-1452",-80.269924,40.873107
801 S POTOMAC ST,"WAYNESBORO, PA  17268-2158",-77.589543,39.745256
1859 RITNER HWY,"SHIPPENSBURG, PA  17257-9571",-77.439143,40.097112
3712 CRAWFORD AVE,"BARNESBORO, PA  15714-2028",-78.781861,40.658002
632 HIGHLAND AVE,"CHARLEROI, PA  15022-2248",-79.911766,40.14841
1251 BRENT RD,"VOLANT, PA  16156-1603",-80.202284,41.134419
507 SOUTH AVE,"DUBOIS, PA  15801-1545",-78.777029,41.120879
132 MARKET ST,"NEW CUMBERLAND, PA  17070-2146",-76.861901,40.22603
224 7TH AVE,"BURNHAM, PA  17009-1437",-77.567139,40.640036
4107 HILL ST,"LIBRARY, PA  15129-9511",-80.020834,40.284448
488 E 10TH ST,"CLEARFIELD, PA  16830-2806",-78.426302,41.025549
2735 COLDSPRING RD,"YORK, PA  17404-6408",-76.757532,40.004406
207 HOLLOWVUE RD,"WAMPUM, PA  16157-2317",-80.337357,40.814227
178 OLD VILLAGE LN,"BETHEL PARK, PA  15102-3287",-80.042888,40.305519
754 MARGARETTA ST,"TURTLE CREEK, PA  15145-1130",-79.837877,40.4311
29 WRIGHT ST,"MERCER, PA  16137-3149",-80.256034,41.229435
110 EMERALD DR,"HUNKER, PA  15639-9748",-79.601135,40.194751
6032 MEADE ST,"MCKEESPORT, PA  15135-1117",-79.820006,40.312697
2998 ORANGEVILLE RD,"SHARPSVILLE, PA  16150-3916",-80.51828,41.276102
231 E KING ST,"EAST BERLIN, PA  17316-9231",-76.972587,39.934727
134 W BROOKDALE ST,"ALLENTOWN, PA  18103-5071",-75.452837,40.581954
114 HEATHER DR,"MONACA, PA  15061-2538",-80.308201,40.661403
552 SCHOOL ST,"INDIANA, PA  15701-3034",-79.149659,40.620366
3013 STURBRIDGE CT,"ALLISON PARK, PA  15101-1537",-79.931955,40.570383
206 GARDEN CITY DR,"MONROEVILLE, PA  15146-1732",-79.768114,40.441294
2218 CONCORD DR,"STATE COLLEGE, PA  16801-2428",-77.886091,40.765169
158 EDWARD ST,"LOWER BURRELL, PA  15068-3017",-79.740906,40.585805
335 3RD ST,"DONORA, PA  15033-1544",-79.859383,40.175154
68 HERITAGE RD,"AKRON, PA  17501-1149",-76.20757,40.169536
1260 3RD ST,"WESTMORELAND CITY, PA  15692-1158",-79.673781,40.330529
123 NOBLESTOWN RD,"CARNEGIE, PA  15106-1301",-80.077769,40.4135
408 SUMMIT AVE,"JOHNSTOWN, PA  15905-4015",-78.919724,40.288166
26 SHORT ST,"FALLS CREEK, PA  15840-9707",-78.806098,41.146966
47 GREENMONT DR,"ENOLA, PA  17025-2644",-76.945182,40.281161
2359 ROCHESTER RD,"SEWICKLEY, PA  15143-8615",-80.087684,40.582977
106 MAIN ST,"WILLOW STREET, PA  17584-7902",-76.231246,39.947298
4726 BOWES AVE,"WEST MIFFLIN, PA  15122-1904",-79.886507,40.380631
17 CORNELL DR,"HANOVER, PA  17331-9766",-76.989452,39.765263
990 EMERALD LN,"MILLERSBURG, PA  17061-1211",-76.944843,40.545587
307 BATTERY DR N,"MC DONALD, PA  15057-2601",-80.163226,40.37824
147 WADSWORTH AVE,"MEADVILLE, PA  16335-1839",-80.159328,41.649194
10 2ND AVE,"SCOTTDALE, PA  15683-2103",-79.595802,40.092301
5 HILL DR,"E GREENWICH, RI  02818-1618",-71.511072,41.648492
180 ALLEN AVE,"WAKEFIELD, RI  02879-2328",-71.509208,41.445747
26 ELTON ST,"COVENTRY, RI  02816-5546",-71.545145,41.681906
149 WOODBINE ST,"CRANSTON, RI  02910-2952",-71.428994,41.776776
125 TRELLIS DR,"WEST WARWICK, RI  02893-2174",-71.502524,41.692071
26 LEWIS ST,"PROVIDENCE, RI  02906-2607",-71.395945,41.845109
25B WATERWAY,"SAUNDERSTOWN, RI  02874-3906",-71.420038,41.507215
11 APACHE DR APT G,"WESTERLY, RI  02891-2055",-71.805658,41.372706
507 WRIGHT ST,"NEWBERRY, SC  29108-3353",-81.627002,34.268765
1693 GLENWAY RD,"CLOVER, SC  29710-8579",-81.180688,35.098566
233 N MAIN ST,"JONESVILLE, SC  29353-1527",-81.683531,34.839442
512 GASTON DR,"SPARTANBURG, SC  29307-2502",-81.851673,34.978859
226 ALMA ST,"LYMAN, SC  29365-1508",-82.131478,34.954528
104 BLOOMFIELD LN,"GREER, SC  29650-3805",-82.294512,34.868672
245 CEDAR ST,"WINNSBORO, SC  29180-1725",-81.084908,34.362598
1 BOBCAT LN,"HILTON HEAD, SC  29926-1834",-80.718296,32.257452
110 GALLEON CT,"WEST UNION, SC  29696-2814",-83.021255,34.749325
122 MALLARD DR,"MOORE, SC  29369-9793",-82.054242,34.88818
143 CHAPELWHITE RD,"IRMO, SC  29063-2601",-81.202692,34.095804
207 LAUREL RIDGE RD,"N CHARLESTON, SC  29418-3097",-80.093329,32.902895
1813 CUPSTID ST,"CAYCE, SC  29033-1508",-81.087737,33.960072
207 PARTRIDGE CIR,"SUMMERVILLE, SC  29485-5116",-80.185451,32.984767
120 DOGWOOD LN,"FORT MILL, SC  29715-1508",-80.961319,35.00535
15 HAILE ST,"SUMTER, SC  29150-3245",-80.384598,33.937057
509 SUMMERWIND CT,"PELION, SC  29123-9032",-81.255661,33.770407
225 CATER ST,"BELTON, SC  29627-1305",-82.491645,34.528364
1823 ORIOLE AVE,"NORTH AUGUSTA, SC  29841-3118",-81.974824,33.514001
402 NEW ZION RD,"BRADLEY, SC  29819-2913",-82.24576,34.13354
104 BELFORD RD,"MAULDIN, SC  29662-1852",-82.284775,34.780611
105 RED CEDAR DR,"GOOSE CREEK, SC  29445-3715",-80.025233,33.012437
370 HILLBROOK CIR,"PACOLET, SC  29372-2435",-81.772203,34.89346
315 DOVE TRACE CT,"WEST COLUMBIA, SC  29170-2412",-81.165042,33.953684
318 DECREE RD,"KERSHAW, SC  29067-8320",-80.59692,34.57339
334 CRESTHAVEN PL,"SIMPSONVILLE, SC  29681-4854",-82.22207,34.826322
10 26TH AVE,"ISLE OF PALMS, SC  29451-2364",-79.77767,32.792621
106 LAW ST,"BISHOPVILLE, SC  29010-1410",-80.251597,34.217001
106 N PEACHTREE ST,"LIBERTY, SC  29657-1034",-82.699554,34.7888
4 TASHA DR,"PELZER, SC  29669-1122",-82.476055,34.644983
1208 S JOHNSON ST,"GAFFNEY, SC  29340-2851",-81.658951,35.057735
140 FAIRWAY LN,"PAWLEYS ISLAND, SC  29585-5686",-79.131783,33.467255
100 WILLOW LN,"LADSON, SC  29456-4919",-80.143936,32.964718
518 E FAIRPLAY BLVD,"FAIR PLAY, SC  29643-2609",-82.982918,34.512264
209 WILTSHIRE DR,"BENNETTSVILLE, SC  29512-2418",-79.69481,34.633527
115 SURFSCOTER LN,"JOHNS ISLAND, SC  29455-5613",-80.116234,32.594462
112 BROOKGATE DR,"MYRTLE BEACH, SC  29579-7806",-78.963957,33.715196
755 ADLUH ST,"MT PLEASANT, SC  29464-4460",-79.862324,32.789428
3168 KERSHAW HWY,"WESTVILLE, SC  29175-9520",-80.597556,34.457375
107 UNDERBRUSH CT,"MONCKS CORNER, SC  29461-3538",-80.033567,33.168888
9661 SHORE DR UNIT 1,"MYRTLE BEACH, SC  29572-5151",-78.786072,33.763602
3235 FULTON RD,"LORIS, SC  29569-8444",-78.971607,34.110091
56 OAK RIDGE DR,"LUGOFF, SC  29078-9022",-80.70489,34.211746
2075 BROUGHTON ST,"ORANGEBURG, SC  29115-4679",-80.876038,33.499519
302 MONACO CIR,"CLEMSON, SC  29631-1260",-82.797463,34.696697
332 SALUDA AVE,"BATESBURG, SC  29006-1723",-81.55498,33.911018
314 N MAIN ST,"FOUNTAIN INN, SC  29644-1604",-82.202849,34.696805
101 LAVONNE AVE,"EASLEY, SC  29642-3212",-82.567179,34.821884
315 COLUMBIA AVE NW,"AIKEN, SC  29801-4094",-81.718295,33.572331
909 W CALHOUN ST,"DILLON, SC  29536-2207",-79.382963,34.42066
1636 LONER RD,"BLYTHEWOOD, SC  29016-9050",-81.041452,34.212438
273 OLD CEDAR LN,"CENTRAL, SC  29630-9517",-82.830068,34.794878
226 SAM LANGLEY RD,"TRAVELERS REST, SC  29690-8748",-82.37995,35.002563
750 GREY FOX LN,"SENECA, SC  29678-3344",-82.962647,34.683018
127 WASHINGTON ST,"SPEARFISH, SD  57783-2943",-103.86275,44.504996
1305 S DALE DR,"SIOUX FALLS, SD  57110-3740",-96.668661,43.535413
1808 SANTEE PASS,"BROOKINGS, SD  57006-3729",-96.800612,44.284448
715 1ST AVE SW,"WATERTOWN, SD  57201-3302",-97.127662,44.90168
236 E NEVADA DR,"RAPID CITY, SD  57701-7196",-103.21303,44.057277
512 E MISSOURI AVE,"PIERRE, SD  57501-3207",-100.351,44.36144
14672 483RD AVE,"MILBANK, SD  57252-5503",-96.540006,45.258362
309 W BRIDGE AVE,"FLANDREAU, SD  57028-1114",-96.59959,44.052238
16 E MAIN ST,"VERMILLION, SD  57069-2103",-96.931736,42.779479
415 20TH ST SE,"HURON, SD  57350-1103",-98.207542,44.342982
218 13TH ST E,"MOBRIDGE, SD  57601-1329",-100.432059,45.545512
104 SUNSET ST,"YANKTON, SD  57078-4706",-97.455232,42.856139
726 RIDGE RD,"LEAD, SD  57754-1112",-103.773914,44.353061
406 LAWRENCE ST,"BELLE FOURCHE, SD  57717-1615",-103.854879,44.664621
824 E SAINT ANDREWS CIR,"DAKOTA DUNES, SD  57049-5102",-96.479572,42.489315
15290 225TH ST,"BOX ELDER, SD  57719-8106",-102.993224,44.14012
1401 E 1ST ST,"REDFIELD, SD  57469-1919",-98.516839,44.867157
325 S JUNIPER ST,"FREEMAN, SD  57029-2224",-97.43921,43.351446
206 6TH ST E,"LEMMON, SD  57638-1951",-102.15536,45.938412
304 N SMITH ST,"CLARK, SD  57225-1427",-97.734897,44.88015
1348 LYNNHAVEN CIR,"HIXSON, TN  37343-3739",-85.239265,35.143171
1514 WOLF RIDGE DR,"COLLIERVILLE, TN  38017-8625",-89.672115,35.081159
416 E H ST,"ELIZABETHTON, TN  37643-3271",-82.218314,36.344807
192 DEERWOOD RD,"CLARKSVILLE, TN  37043-7402",-87.209759,36.489861
1315 E 3RD AVE,"LENOIR CITY, TN  37772-2150",-84.255617,35.8025
108 FAIR ST,"CHATTANOOGA, TN  37415-5018",-85.298401,35.108326
1220 LANGWOOD DR,"GALLATIN, TN  37066-4092",-86.434096,36.362114
7887 OSCAR GREEN RD,"PRIMM SPRINGS, TN  38476-9637",-87.160984,35.857887
406 WILLIS PASS,"MOUNT JULIET, TN  37122-3202",-86.528057,36.195629
1638 WHITTEN RD,"MEMPHIS, TN  38134-7550",-89.83625,35.170002
3250 VALLEY HOME RD,"SEVIERVILLE, TN  37862-8418",-83.627537,35.720319
211 SKYVIEW LN,"TULLAHOMA, TN  37388-4149",-86.224322,35.349545
1099 SATTERWHITE RD,"ASHLAND CITY, TN  37015-6228",-87.14669,36.229591
2231 TEDDER BLVD,"MURFREESBORO, TN  37129-6454",-86.402387,35.889171
460 GEESEWAY DR,"COOKEVILLE, TN  38506-6134",-85.438591,36.175613
2251 HARLAN DR,"LAWRENCEBURG, TN  38464-7299",-87.292913,35.26246
114 WOODBRIAR DR,"JOHNSON CITY, TN  37604-1164",-82.407998,36.369243
206 8TH AVE N,"DECHERD, TN  37324-3706",-86.086358,35.208764
245 HENRYVILLE RD,"ETHRIDGE, TN  38456-5219",-87.369522,35.351894
1931 COLONIAL CIR,"MARYVILLE, TN  37803-2677",-83.977343,35.679744
1849 FOREST VIEW DR,"KINGSPORT, TN  37660-6218",-82.535067,36.588155
3016 REDWOOD ST,"HUMBOLDT, TN  38343-2063",-88.897738,35.827949
106 SANFORD LN,"OAK RIDGE, TN  37830-4608",-84.300107,36.001444
1365 LAKE DR,"HORNBEAK, TN  38232-3233",-89.377074,36.370788
8966 E GLENDALE CT,"CORDOVA, TN  38018-6914",-89.763578,35.13418
3157 VISTA DR NW,"CLEVELAND, TN  37312-3691",-84.879705,35.192172
115 COLEMONT CT,"ANTIOCH, TN  37013-4023",-86.698819,36.060199
1002 CARSON ST,"GREENEVILLE, TN  37743-4608",-82.845886,36.154986
168 ELLA DR,"BLOUNTVILLE, TN  37617-4437",-82.345593,36.537868
660 HINTON RD,"COUNCE, TN  38326-3455",-88.266586,35.039987
247 CHEESTANA WAY,"LOUDON, TN  37774-2528",-84.248844,35.686425
66 BRADFORD HILL RD,"BRUSH CREEK, TN  38547-4603",-85.962313,36.224914
1040 CHICKADEE TRL,"KINGSTON SPGS, TN  37082-5206",-87.151884,36.065625
2226 TROTWOOD DR,"PULASKI, TN  38478-9707",-87.10943,35.210043
304 CARDINAL DR,"MC MINNVILLE, TN  37110-1542",-85.791955,35.699752
9004 WELLTHOR CIR,"SODDY DAISY, TN  37379-3340",-85.143638,35.207336
4290 PEACE DR,"MORRISTOWN, TN  37814-6350",-83.251628,36.264868
7300 SORRELL CT,"FORT WORTH, TX  76137-1434",-97.29407,32.872107
1929 FORT WORTH ST,"GRAND PRAIRIE, TX  75050-5032",-97.030387,32.743007
7332 SOMERSET LN,"AUBREY, TX  76227-3203",-97.059726,33.323205
4608 SAXON DR,"PLANO, TX  75093-7142",-96.786661,33.044438
2110 NOB HL,"CARROLLTON, TX  75006-2817",-96.880857,32.974022
2963 MARINE CIR,"FT WORTH, TX  76106-3578",-97.375248,32.807072
741 W CHERYL AVE,"HURST, TX  76053-4905",-97.186173,32.826951
2817 ARMSTRONG DR,"ARLINGTON, TX  76014-1802",-97.064753,32.697121
106 MILDRED LN,"BENBROOK, TX  76126-3317",-97.469064,32.670916
1010 HUMMINGBIRD TRL,"GRAPEVINE, TX  76051-2823",-97.084505,32.964504
5020 DOYLE ST,"HALTOM CITY, TX  76117-3106",-97.274628,32.810302
2330 GISH LN,"TYLER, TX  75701-6258",-95.252288,32.324617
508 CANNON DR,"EULESS, TX  76040-5307",-97.085445,32.830986
5300 HENDRIX DR,"THE COLONY, TX  75056-2149",-96.879066,33.087272
1601 FORUM CIR,"GRAFORD, TX  76449-1917",-98.441265,32.899556
3117 N O CONNOR RD,"IRVING, TX  75062-4407",-96.950815,32.847617
605 DANIELS DRIV3E,"CROWLEY, TX  76036",-97.388,32.5691
6028 WHISPERING LN,"WATAUGA, TX  76148-2746",-97.25072,32.863539
4339 SAN MARCUS DR,"MESQUITE, TX  75150-1739",-96.649722,32.823582
411 WITT RD,"LITTLE ELM, TX  75068-5808",-96.897541,33.160976
105 LATROBE CT,"SOUTHLAKE, TX  76092-9367",-97.158324,32.923831
